22A1VL55-5	Plate5_barcode47_assembly_info.txt
22A3VL55-3	Plate5_barcode48_assembly_info.txt
22R3PE-4	Plate5_barcode49_assembly_info.txt
22R3PE-16	Plate5_barcode50_assembly_info.txt
22S1PE-12	Plate5_barcode51_assembly_info.txt
22S1PE-24	Plate5_barcode52_assembly_info.txt
22S2PE-6	Plate5_barcode53_assembly_info.txt
22S3PE-6	Plate5_barcode54_assembly_info.txt
22A1VL55-6	Plate5_barcode55_assembly_info.txt
22A3VL55-4	Plate5_barcode56_assembly_info.txt
22R3PE-5	Plate5_barcode57_assembly_info.txt
22S1PE-1	Plate5_barcode58_assembly_info.txt
22S1PE-13	Plate5_barcode59_assembly_info.txt
22S1PE-25	Plate5_barcode60_assembly_info.txt
22S2PE-7	Plate5_barcode61_assembly_info.txt
22S3PE-7	Plate5_barcode62_assembly_info.txt
22A2VL55-1	Plate5_barcode63_assembly_info.txt
22A3VL55-5	Plate5_barcode64_assembly_info.txt
22R3PE-6	Plate5_barcode65_assembly_info.txt
22S1PE-2	Plate5_barcode66_assembly_info.txt
22S1PE-14	Plate5_barcode67_assembly_info.txt
22S1PE-26	Plate5_barcode68_assembly_info.txt
22S2PE-8	Plate5_barcode69_assembly_info.txt
22S3PE-8	Plate5_barcode70_assembly_info.txt
22A2VL55-2	Plate5_barcode71_assembly_info.txt
22A3VL55-6	Plate5_barcode72_assembly_info.txt
22R3PE-7	Plate5_barcode73_assembly_info.txt
22S1PE-3	Plate5_barcode74_assembly_info.txt
22S1PE-15	Plate5_barcode75_assembly_info.txt
22S1PE-27	Plate5_barcode76_assembly_info.txt
22S2PE-9	Plate5_barcode77_assembly_info.txt
22S3PE-9	Plate5_barcode78_assembly_info.txt
22A2VL55-3	Plate5_barcode79_assembly_info.txt
22A3VL55-7	Plate5_barcode80_assembly_info.txt
22R3PE-8	Plate5_barcode81_assembly_info.txt
22S1PE-4	Plate5_barcode82_assembly_info.txt
22S1PE-16	Plate5_barcode83_assembly_info.txt
22S1PE-28	Plate5_barcode84_assembly_info.txt
22S2PE-10	Plate5_barcode85_assembly_info.txt
22S3PE-10	Plate5_barcode86_assembly_info.txt
22A2VL55-4	Plate5_barcode87_assembly_info.txt
22A3VL55-8	Plate5_barcode88_assembly_info.txt
